Tweet_id,Aerolinea,Nombre_usuario,Sentimiento_aerolinea,Grado_de_confianza,Clasificacion_grado_de_confianza,Razon_negativa,Confianza_razon_negativa,Clasificacion_razon_negativa,Retweets,Comentario_limpio,Fecha_creación_tweet,Región_tweet,Zona horaria
568640966866935808,US Airways,lj_verde,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS WHY WERE WE LOADED ONTO THE PLANE  HOURS LATE FLIGHT MIND YOU MADE TO SIT FOR  MINUTES,2015-02-19 21:19:05 -0800,DC,Eastern Time (US & Canada)
568639824145584128,US Airways,lj_verde,negative,1.0,Muy alta,Bad Flight,1.0,Muy alta,0,USAIRWAYS WHY LOAD US ON THE FLIGHT IF THE CAPTAIN WAS OVER THE HOURS HE COULD FLY IN ONE CONSECUTIVE PERIOD UNACCEPTABLE,2015-02-19 21:14:33 -0800,DC,Eastern Time (US & Canada)
568638903097421824,US Airways,lj_verde,negative,1.0,Muy alta,Bad Flight,0.6829,Alta,0,USAIRWAYS OFFLOADING THE PLANE THIS IS RIDICULOUS,2015-02-19 21:10:53 -0800,DC,Eastern Time (US & Canada)
568638610385158145,US Airways,jdbwaffles,positive,0.3491,Baja,None,0.0,Muy baja,0,“USAIRWAYS JDBWAFFLES WERE EXCITED TO HAVE YOU FLY WITH US JB WHEN WILL THIS BE” SPRING BREAK ,2015-02-19 21:09:44 -0800,None,None
568637273945866240,US Airways,lj_verde,neutral,0.6762,Alta,None,0.0,Muy baja,0,USAIRWAYS STILL JUST SITTING HERE NOBODY HAS SAID ANYTHING WHATS UP,2015-02-19 21:04:25 -0800,DC,Eastern Time (US & Canada)
568637070207422464,US Airways,syfialkoff,negative,1.0,Muy alta,Customer Service Issue,0.6522,Alta,0,USAIRWAYS THAT IS ACTUALLY NOT TRUE YOU CAN GET A SEAT ONLINE AFTER A BIG HASSLE THAT POLICY IS TOTALLY DISHONEST AND MISLEADING FAA,2015-02-19 21:03:36 -0800,None,None
568635173216133120,US Airways,masonkesner,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS I WILL THANK YOU FOR AT LEAST TWEETING ME BACK BETTER THAN MOST 👌,2015-02-19 20:56:04 -0800,"Arkansas, USA",Central Time (US & Canada)
568634603885502464,US Airways,kayjoooo,negative,1.0,Muy alta,Flight Attendant Complaints,0.6288,Alta,0,USAIRWAYS THAT SEEMS UNLIKELY WITHOUT A CREW HERE TO BOARD US,2015-02-19 20:53:48 -0800,None,Eastern Time (US & Canada)
568634467587264512,US Airways,shoethrill,negative,1.0,Muy alta,Customer Service Issue,0.6913,Alta,0,USAIRWAYS THATS INCORRECT FOUR PEOPLE LAST FLIGHT OF THE NIGHT WITH OUR BAGS HORRIBLECUSTOMERSERVICE,2015-02-19 20:53:16 -0800,"11 W Boston St Chandler, AZ",None
568634185155358720,US Airways,jdbwaffles,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS EXICTED TO BE FLYING WITH YALL SOON ,2015-02-19 20:52:09 -0800,None,None
568633911959363586,US Airways,syfialkoff,neutral,0.6869,Alta,None,0.0,Muy baja,0,USAIRWAYS AND THAT YOU CAN CHOOSE THE SAME SEAT FOR FREE AFTER CLICKING  BUTTONS,2015-02-19 20:51:03 -0800,None,None
568633802433507329,US Airways,syfialkoff,negative,1.0,Muy alta,Can't Tell,0.6404,Alta,0,USAIRWAYS THE FACT THAT YOU ARE MAKING CUSTOMERS PAY  TO CHOOSE A SEAT AND TRY TO CONVINCE THEM USING PSYCHOLOGICAL TRICKS WITH COLORS,2015-02-19 20:50:37 -0800,None,None
568633680605945856,US Airways,masonkesner,negative,1.0,Muy alta,Bad Flight,0.3729,Baja,0,USAIRWAYS I’LL DO THAT IN ADDITION TO REVIEWING ON MY BLOG YOUR AGENTS WERE PLEASANT BUT THE EXPERIENCE WAS LESS THAN ,2015-02-19 20:50:08 -0800,"Arkansas, USA",Central Time (US & Canada)
568632534117908480,US Airways,syfialkoff,negative,0.6809,Alta,Bad Flight,0.3404,Baja,0,USAIRWAYS YOUR NEW SEAT ASSIGNMENT SERVICE IS AN EMBARRASSMENT TO AIRLINES AND CUSTOMERS WORLDWIDE SHAMEONYOU USAIRWAYSSUCKS,2015-02-19 20:45:35 -0800,None,None
568631538541326336,US Airways,masonkesner,negative,1.0,Muy alta,Can't Tell,1.0,Muy alta,0,USAIRWAYS WORST EXPERIENCE EVER WITH YOU GUYS…SEE MY BLOG TOMORROW ON MY EXPERIENCE MAYBE YOU CAN HELP MAKE IT BETTER,2015-02-19 20:41:38 -0800,"Arkansas, USA",Central Time (US & Canada)
568627373027020800,US Airways,lj_verde,negative,1.0,Muy alta,Late Flight,0.6772,Alta,0,USAIRWAYS NOW THE FREEZING BUS IS JUST DOING CIRCLES,2015-02-19 20:25:04 -0800,DC,Eastern Time (US & Canada)
568627064062009344,US Airways,Allisonjones704,negative,1.0,Muy alta,Late Flight,0.3555,Baja,0,USAIRWAYS PLEASE EXPLAIN I HAVE PLENTY OF TIME SINCE IM STRANDED,2015-02-19 20:23:51 -0800,None,None
568626974278733826,US Airways,brettel,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS I DOUBT THAT ITS  AMP WE R STILL BEING HELD CAPTIVE ON THE GROUND AT DCA A LITTLE COMMUNICATION FROM UP FRONT WOULD B NICE,2015-02-19 20:23:29 -0800,Washington DC,Eastern Time (US & Canada)
568626969983750145,US Airways,Allisonjones704,negative,1.0,Muy alta,Can't Tell,0.3418,Baja,0,USAIRWAYS WHY DOES IT COST  TO CHANGE A  TICKET WHEN IT ONLY COST  TO PURCHASE A NEW TICKET,2015-02-19 20:23:28 -0800,None,None
568626857576407041,US Airways,lj_verde,negative,1.0,Muy alta,longlines,0.3587,Baja,0,USAIRWAYS  SITTING ON A FREEZING BUS BECAUSE NOBODY IS IN THE PLANE WHAT IS UP,2015-02-19 20:23:02 -0800,DC,Eastern Time (US & Canada)
568626368373780481,US Airways,Allisonjones704,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,USAIRWAYS WE ALREADY SPOKE TO SOMEONE SEVERAL TIMES ABOUT THE MATTER AND NO ONE IS SYMPATHETIC OR WILL FLY US HOME EARLY COMPLIMENTARY,2015-02-19 20:21:05 -0800,None,None
568624462863720448,US Airways,kayjoooo,negative,0.7109,Alta,Late Flight,0.3609,Baja,0,USAIRWAYS DOESNT WANT ME TO GET HOME,2015-02-19 20:13:31 -0800,None,Eastern Time (US & Canada)
568623037962039297,US Airways,SuperSpecialK,negative,1.0,Muy alta,Flight Booking Problems,0.3671,Baja,0,USAIRWAYS THEY DONT STAND ALONE FOR ME I BOUGHT TIX BASED ON USAIR CONFIRMED FLIGHT WHAT GOOD IS CONFIRMATION IF YOU CHANGE IT ANYWAY,2015-02-19 20:07:51 -0800,Caywood,Pacific Time (US & Canada)
568622478081306624,US Airways,brettel,negative,1.0,Muy alta,Late Flight,0.6733,Alta,0,USAIRWAYS DCAGTHPN U R PROF HOSTAGE TAKERSWE STOOD ON BUS  PLANE FOR  MINNOW SITTING ON PLANE WITH NO MVMT AMP  ANNOUNCEMENT  GT HOUR,2015-02-19 20:05:37 -0800,Washington DC,Eastern Time (US & Canada)
568620917531623424,US Airways,Bowen_Lu,negative,0.6818,Alta,Late Flight,0.6818,Alta,0,USAIRWAYS  I BET YOU DONT BUT IM THE PAYING CUSTOMER HERE I KNOW HOW TO CHECK FOR FLIGHT DELAYS THANK YOU,2015-02-19 19:59:25 -0800,None,None
568620349027323905,US Airways,Allisonjones704,negative,1.0,Muy alta,Flight Booking Problems,1.0,Muy alta,0,USAIRWAYS I CANT EVEN USE MY RETURN FLIGHT HOME BECAUSE THE CHANGE FEES YOU CHARGE ARE TOO EXPENSIVE FORCING ME TO PURCHASE A NEW TICKET,2015-02-19 19:57:10 -0800,None,None
568619699212140544,US Airways,tyfletch,negative,1.0,Muy alta,Late Flight,0.6545,Alta,0,USAIRWAYS OH GREAT AFTER A  HOUR DELAY WE GET TO SIT ON THE PLANE FOR ANOTHER HOUR WITHOUT IT MOVING  FLIGHT  HAS BEEN AWFUL,2015-02-19 19:54:35 -0800,None,None
568619609101721601,US Airways,Allisonjones704,negative,0.6315,Alta,Late Flight,0.3281,Baja,0,USAIRWAYS THATS THE  SORRY I RECEIVED FROM YOUR COMPANY THE LEAST YOU COULD DO IS FLY US HOME EARLY AT NO EXTRA CHARGE,2015-02-19 19:54:13 -0800,None,None
568619178363478018,US Airways,dave0911,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,1,USAIRWAYS NEVER FLYING WITH YOU GUYS AGAIN EXTREMELY DISORGANIZED AND TOO MANY DELAYS,2015-02-19 19:52:31 -0800,Long Island,Eastern Time (US & Canada)
568618649751171072,US Airways,edgepsychology,negative,1.0,Muy alta,Late Flight,0.6705,Alta,0,USAIRWAYS MY BUDDIES ARE CURRENTLY DELAYED  HOURS AND COUNTING IN DCA ON THEIR WAYS TO CAE FOR A GOLF WEEK ANY COMPENSATION FLYDELTA,2015-02-19 19:50:25 -0800,"Columbia, SC",Pacific Time (US & Canada)
568617305757728768,US Airways,masonkesner,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS FLIGHTS  WAS THE DELAY FLIGHT  WAS MY MISSED CONNECTION… HELP,2015-02-19 19:45:04 -0800,"Arkansas, USA",Central Time (US & Canada)
568616488766029824,US Airways,PrincessJax_,negative,0.6632,Alta,Cancelled Flight,0.6632,Alta,0,USAIRWAYS THE FLIGHT THAT I DID NOT CONNECT TO WAS ,2015-02-19 19:41:49 -0800,None,None
568616463407255552,US Airways,amits_28,negative,1.0,Muy alta,Customer Service Issue,0.3407,Baja,0,USAIRWAYS EVEN WHEN I DO SIMPLE GOOGLE SEARCH BY FLIGHT NUMBER IT TELLS ME WHICH GATE SO WONT BE THAT DIFFICULT AM SURE DISAPPOINTED,2015-02-19 19:41:43 -0800,NY,Indiana (East)
568616190609764354,US Airways,amits_28,negative,1.0,Muy alta,Late Flight,0.6667,Alta,0,USAIRWAYS YES NOT SURE HOW YOU GUYS DONT KNOW GATE IS OCCUPIED AND KEEP US WAITING,2015-02-19 19:40:38 -0800,NY,Indiana (East)
568615362960293888,US Airways,aj8796,negative,1.0,Muy alta,Flight Booking Problems,0.6322,Alta,0,USAIRWAYS WOW YOUR MILES PROGRAM IS RIPOFFQUICK TICKET FEE  I HOPE YOU ALL END UP ON UNEMPLOYMENT,2015-02-19 19:37:21 -0800,None,None
568609999200477185,US Airways,Bowen_Lu,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS  BOS GT DCA DELAYED AGAIN THIS NEEDS TO STOP I WILL BE FILING COMPLAINTS WITH THE FAA AND CONSUMER AFFAIRS,2015-02-19 19:16:02 -0800,None,None
568609430754865152,US Airways,DrJamesPrescott,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS SITTING ON THE TARMAC WAITING TO DEPLANE  MINUTES THE LEVEL OF SERVICE IVE COME TO EXPECT,2015-02-19 19:13:47 -0800,tennessee,None
568608665072246784,US Airways,Allisonjones704,negative,1.0,Muy alta,Can't Tell,1.0,Muy alta,0,USAIRWAYS YOU GLADLY TAKE THE LOYAL CUSTOMERS MONEY BUT WHEN YOU CAUSE AN INCONVENIENCE YOU DO NOTHING TO HELP FIX THE PROBLEM YOU CAUSED,2015-02-19 19:10:44 -0800,None,None
568608132731154432,US Airways,Allisonjones704,negative,1.0,Muy alta,Can't Tell,1.0,Muy alta,0,USAIRWAYS THE LEAST YOU COULD DO IS MAKE UP FOR WHAT YOU HAVE CAUSED YOU ARE RUINING PEOPLES MEMORIES YOU SHOULD BE ASHAMED,2015-02-19 19:08:37 -0800,None,None
568607755042484224,US Airways,Allisonjones704,negative,1.0,Muy alta,Late Flight,0.6629999999999999,Alta,0,USAIRWAYS  A LATE FLIGHT PLANE THEN MISSING FLIGHT CREW THEN MAINTENANCE PROBLEMS GATES SWITCHED  TIMES YOU CALL THIS CUSTOMER SERVICE,2015-02-19 19:07:07 -0800,None,None
568607425047240704,US Airways,Allisonjones704,negative,1.0,Muy alta,Can't Tell,0.3663,Baja,0,USAIRWAYS DUE TO YOUR EXPENSIVE CHANGE FEES EITHER OUT OF ALL THE AIRLINES WE CHOSE YOURS ALL DO YOU COULD SCREW US STRANDED NO HELP,2015-02-19 19:05:49 -0800,None,None
568607094426996738,US Airways,Allisonjones704,negative,1.0,Muy alta,Can't Tell,0.3562,Baja,0,USAIRWAYS WE CANT AFFORD THE INTERNATIONAL CHANGE FEES TO REBOOK OUR TRIP SO WE WANTED TO GO HOME TURNS OUT WE CANT AFFORD TO GO HOME,2015-02-19 19:04:30 -0800,None,None
568606704566439936,US Airways,Allisonjones704,neutral,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS BUT ITS NOT THEIR FAULT BECAUSE THEIR POLICY SAYS THEY AT LEAST GOT US TO OUR DESTINATION REALLY,2015-02-19 19:02:57 -0800,None,None
568606238428270594,US Airways,Allisonjones704,negative,1.0,Muy alta,Late Flight,0.6813,Alta,0,USAIRWAYS RUINED OUR HONEYMOON BY CAUSING US TO MISS OUR INTERNATIONAL FLIGHT AND NOW WE ARE STRANDED,2015-02-19 19:01:06 -0800,None,None
568606066155634688,US Airways,mainerailbaron,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS FA ATTENDANT ON  PHL TO PWM TONIGHT WAS FAB  AN ASSET TO YOUR TEAM  FROM  HAVE A GREAT NIGHT TEAM,2015-02-19 19:00:25 -0800,"Seat 3A, Always ",Eastern Time (US & Canada)
568605590735294464,US Airways,ChrisPotta,negative,0.6867,Alta,Bad Flight,0.3441,Baja,0,USAIRWAYS THANKS FOR OVERFLIGHT BOOKING PROBLEMS FIRST CLASS AND AUTOMATICALLY DOWNGRADING MY UPGRADE  MIN BEFORE BOARDING FFSTATUSDONTMATTER THENEWAA,2015-02-19 18:58:31 -0800,World Traveler ,Arizona
568605539866976256,US Airways,ritapitas,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS WERE HAVING  GRANDBABIES IN  WEEKS  WILL TRAVEL TO DC FOR THE BIRTHS THANK YOU FOR THE REASONABLE FARES  SEE YOU SATURDAY,2015-02-19 18:58:19 -0800,"Farmington Hills, MI",Eastern Time (US & Canada)
568605001666449408,US Airways,ritapitas,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS THANK YOU USAIRWAYS  YOUR FARE TO FROM DTW TO DCA WAS MUCH LOWER THAN DELTA AND SOUTHWESTAIR  THANK YOU YOU WON ME OVER,2015-02-19 18:56:11 -0800,"Farmington Hills, MI",Eastern Time (US & Canada)
568604735772741632,US Airways,MeganRSmith83,negative,1.0,Muy alta,Late Flight,0.6596,Alta,0,USAIRWAYS FLIGHT  FROM PHL TO LONDON HAS BEEN SITTING ON THE TARMAC FOR  WNO FURTHER UPDATE FROM THE PILOT WHAT GIVES,2015-02-19 18:55:07 -0800,"ÜT: 39.855018,-75.360949",Eastern Time (US & Canada)
568602309703249921,US Airways,rodeorose1962,negative,1.0,Muy alta,Customer Service Issue,0.6659,Alta,0,USAIRWAYS I ALREADY HAVE FOUR TIMES,2015-02-19 18:45:29 -0800,None,None
568602156988657664,US Airways,ImmortalDreamer,negative,1.0,Muy alta,Customer Service Issue,0.6308,Alta,0,USAIRWAYS  MINUTES HOLDING SERIOUSLY IF YOUR AVERAGE WAIT TIME IS OVER  MINUTES THEN MAYBE JUST MAYBE YOURE UNDERSTAFFED,2015-02-19 18:44:53 -0800,Canada,Atlantic Time (Canada)
568601527591440386,US Airways,Jamayka,negative,0.6593,Alta,Flight Booking Problems,0.3407,Baja,0,USAIRWAYS I SUBMITTED REFUND REQUEST   FLIGHT  DAYS AGO IS THAT ALL I NEED  DO,2015-02-19 18:42:22 -0800,"Austin, TX",Central Time (US & Canada)
568598882613133314,US Airways,dmbatcofc,positive,0.6436,Alta,None,None,Muy alta,0,USAIRWAYS I KNOW THAT THANKS EVALUATE FURTHER   CHAIRMAN,2015-02-19 18:31:52 -0800,Virginia,Eastern Time (US & Canada)
568598334643916800,US Airways,rodeorose1962,negative,1.0,Muy alta,Customer Service Issue,0.7023,Alta,0,USAIRWAYS SERIOUSLY I HAVE SHARED MY CONCERNS FOUR TIMES ALREADY TO NO AVAIL  GEEEEEZZZZZ FRUSTRATED FLYER,2015-02-19 18:29:41 -0800,None,None
568595632140775424,US Airways,dcamp1014,negative,1.0,Muy alta,Can't Tell,0.3478,Baja,0,USAIRWAYS NO HOT FOOD ON A  HOUR FLIGHT CRAZY COULDNT EAT IN PHL BC OUR ORIGINAL CONNECTION WAS  MIN LATE FLIGHT WHAT GIVES PHLTOLAS,2015-02-19 18:18:57 -0800,"New York, NY",Central Time (US & Canada)
568594726317887488,US Airways,tjchesters,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS SERIOUSLY FLIGHT DELAY CINCI TO PHILLY DUE TO NEW GROUND STAFF MISS CONNECTION TO MAN UK AND NOW HAVE TO ARGUE FOR HOTEL WTF,2015-02-19 18:15:21 -0800,Sydney boy in Sheffield,None
568594646168948736,US Airways,Danlarsonmpls,negative,1.0,Muy alta,Can't Tell,0.6635,Alta,0,USAIRWAYS THANK YOU FOR CONTINUING TO BE THE WORST AIRLINE OUT DIDNT NEED THAT EXTRA HOUR OF SLEEP AFTER  HOURS OF TRAVEL ANYWAY,2015-02-19 18:15:02 -0800,Twin Cities,None
568593538520231936,US Airways,rodeorose1962,negative,0.6629,Alta,Customer Service Issue,0.3748,Baja,0,USAIRWAYS I GUESS THEY ONLY RESPOND TO COMPLIMENTS SORRY CANT THINKOF EVEN ONE,2015-02-19 18:10:38 -0800,None,None
568592695699976192,US Airways,rodeorose1962,negative,1.0,Muy alta,Cancelled Flight,0.3936,Baja,0,USAIRWAYS  USAIRWAYS DISAPPOINTS AGAIN CANCELLED FLIGHTED FLIGHTS MISSED APPOINTMENTS PROMISED REFUND IS A LIE,2015-02-19 18:07:17 -0800,None,None
568591324737200128,US Airways,gagan_chahal,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,USAIRWAYS  MINUTES ON HOLD WAITING TO SPEAK WITH AN AGENT  COME ON USAIRWAYS  RIDICULOUS BAGGAGELOST USAIRWAYS,2015-02-19 18:01:50 -0800,Canada,None
568588273137754112,US Airways,gagan_chahal,negative,1.0,Muy alta,Lost Luggage,1.0,Muy alta,0,USAIRWAYS UNABLE TO LOCATE BAGGAGE THIS IS FRUSTRATING ALL MY SONS CLOTHES AND NEEDS IN IT ZFV YYZ USAIRWAYS BAGGAGELOST,2015-02-19 17:49:42 -0800,Canada,None
568583191260483584,US Airways,I_Am_ErikaG,negative,1.0,Muy alta,Flight Booking Problems,0.6814,Alta,0,USAIRWAYS I ALREADY DID MY QUESTION IS WHY DOES IT STILL SAY IN PROGRESS ON ASKPAYPAL ITS BEEN  DAYS,2015-02-19 17:29:31 -0800,"On my phone, USA",Mountain Time (US & Canada)
568583014176960513,US Airways,OnlySarah,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,USAIRWAYS ARE YOU KIDDING ME BAD CUSTOMER SERVICE FOLKS FLEW FROM PSP TO PHX FLIGHT  ON  CONT HTTPTCOKIGFKVXXDQ,2015-02-19 17:28:48 -0800,"Austin,TX",Central Time (US & Canada)
568576810474201088,US Airways,niksushka,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS THANKS FOR GETTING ME RESCHEDULED ON A DIRECT FLIGHT TO NOLA TONIGHT IN  MINUTESAND HOPEFULLY AN HOUR EARLIER GETTING THERE,2015-02-19 17:04:09 -0800,"Silver Spring, MD",Central Time (US & Canada)
568576058645188608,US Airways,espnthecat,negative,0.6632,Alta,Late Flight,0.3571,Baja,0,USAIRWAYS PROBLEM WITH FLIGHT IN GAINESVILLE US AIRWAYS   TO CLT WILL MISS CONNECTING FLIGHT  TO IAD WHEN CAN I GET ANOTHER FLIGHT,2015-02-19 17:01:10 -0800,"Centreville, VA",Quito
568574989688901632,US Airways,Jamayka,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,USAIRWAYS STILL NO REP CAN TALK  DAYS LATE FLIGHTR U R ASKING ME TO CHECKIN TO MY FLIGHT TMRW AND MY REFUND IS BEING REQUESTED  DEAL W THIS,2015-02-19 16:56:55 -0800,"Austin, TX",Central Time (US & Canada)
568569972529745920,US Airways,susanhouk,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS FLIGHT  HAS BEEN WAITING FOR  MINUTES AT RSW WAITING FOR WEIGHT BALANCE CLEARANCE COME ON LET US LEAVE,2015-02-19 16:36:59 -0800,"Vienna, VA",Eastern Time (US & Canada)
568569906201038848,US Airways,I_Am_ErikaG,negative,1.0,Muy alta,Flight Booking Problems,0.6754,Alta,0,USAIRWAYS ASKPAYPAL WHEN WILL IT BE MARKED COMPLETED IM SCARED IM GOING TO LOSE MY RESERVATION OR MY MONEY IS GOING TO BE REFUNDED,2015-02-19 16:36:43 -0800,"On my phone, USA",Mountain Time (US & Canada)
568569646389067776,US Airways,I_Am_ErikaG,negative,1.0,Muy alta,Flight Booking Problems,1.0,Muy alta,0,USAIRWAYS ASKPAYPAL COMPLETED IF THATS THE CASE THEN WHY DOES IT STILL SAY IN PROGRESS ON PAYPALS WEBSITE I RESERVED ON THE ,2015-02-19 16:35:41 -0800,"On my phone, USA",Mountain Time (US & Canada)
568569324245532672,US Airways,I_Am_ErikaG,neutral,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS ASKPAYPAL SO I CONTACTED MY BANK THEY TOOK THE MONEY OUT TODAY I ALSO CONTACTED USAIRWAYS THEY SAID MY RESERVATION IS,2015-02-19 16:34:25 -0800,"On my phone, USA",Mountain Time (US & Canada)
568564623156211712,US Airways,ryanwkaiser,negative,1.0,Muy alta,Customer Service Issue,0.6752,Alta,0,USAIRWAYS APPRECIATE THE CALLS WHEN FLIGHTS DELAYED BUT THE RECORDED MSG IS TEDIOUS AMP JUST GOES ON AMP ON I VOTE FOR TEXTS IF PRACTICAL ,2015-02-19 16:15:44 -0800,"Ottawa, Ontario, The Universe",None
568564342150598656,US Airways,teitelbaum_jami,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,USAIRWAYS HORRIBLE COMMUNICATION ON DELAYED FLIGHT OUT OF LGA I GOT  EMAILS IN SECONDS W DIFFERENT DELAY TIMES HORRIBLE,2015-02-19 16:14:37 -0800,"Pittsburgh, PA",None
568561924985782272,US Airways,christinachime,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS THANK YOU FINALLY GOT OUR BAG CUSTOMER SERVICES REPS WERE WONDERFUL,2015-02-19 16:05:00 -0800,None,None
568561877699182592,US Airways,sstevenssss,neutral,0.6769,Alta,None,0.0,Muy baja,0,USAIRWAYS HAVE A  FLIGHT OUT OF PHL SAT  SNOW EXPECTED ARE WE ABLE TO SWITCH TO AN EARLIER FLIGHT WITHOUT PENALTY,2015-02-19 16:04:49 -0800,None,Eastern Time (US & Canada)
568560130117251072,US Airways,RuelBass,neutral,0.3451,Baja,None,0.0,Muy baja,0,USAIRWAYS WE GOT OUR BAGS TODAY THANKS,2015-02-19 15:57:53 -0800,"ÜT: 41.233943,-74.3966664",Eastern Time (US & Canada)
568556953640820736,US Airways,mdendas,negative,1.0,Muy alta,Customer Service Issue,0.6177,Alta,0,USAIRWAYS  MIN HOLD TIME THEN A HANG UP BY MANAGER MIKE IN DIVIDEND MILES DEPT TOUGH TO JUSTIFY STICKING WITH THE US AIR CC AND STATUS,2015-02-19 15:45:15 -0800,None,Eastern Time (US & Canada)
568553063935557632,US Airways,_HaleyMargaret,negative,0.6374,Alta,Can't Tell,0.6374,Alta,0,USAIRWAYS NEVER FAILS TO DISAPPOINT,2015-02-19 15:29:48 -0800,"Naples, FL",Quito
568552167122055168,US Airways,gprtraveller,negative,1.0,Muy alta,Flight Booking Problems,0.6746,Alta,0,USAIRWAYS PLATINUM FLYER BOUGHT TKT IN AA ALSO BOTH ACCOUNTS ARE LINKED SO WHY CANT I CHECK IN FOR FLIGHT TOMORROW,2015-02-19 15:26:14 -0800,None,None
568552050797068290,US Airways,cmmsft,negative,1.0,Muy alta,Flight Attendant Complaints,1.0,Muy alta,0,USAIRWAYS  YOUR PERSON TAKING TICKETS IS RUDE AND NOW WE ARE DELAYED  MINUTES BECAUSE YOU OVERFILLED FUEL ON THE PLANE ,2015-02-19 15:25:46 -0800,Shenanigan Central,Arizona
568550060461408257,US Airways,malcolm_clement,negative,1.0,Muy alta,Customer Service Issue,0.3492,Baja,0,USAIRWAYS FLIGHT  OUT OF SEATTLE HAS  TOO MUCH FUEL AND NO WATER FOR THE LAVORATORIES NICE JOB GUYS  EST  BEHIND NOW,2015-02-19 15:17:52 -0800,Seattle,Alaska
568549003626811392,US Airways,JackNastyphx,positive,0.6484,Alta,None,0.0,Muy baja,0,USAIRWAYS FLIGHT  PHXGTORD  LEAD FA BILL IS THE MOST PROFESSIONAL FA I HAVE SEEN IN  YEARS OF FLYING USAIR I HAVE NO AB CARDS ,2015-02-19 15:13:40 -0800,None,Pacific Time (US & Canada)
568548629432004609,US Airways,TimothySays,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS I MISS YOU TOO WORK HAS TAKEN ME OUT OF PHILLY I’VE BEEN ON FLIGHT  FROM BOS —GT PHL SO MANY TIMES I SHOULD HAVE A RES SEAT,2015-02-19 15:12:11 -0800,"Burlington, MA",Eastern Time (US & Canada)
568544549536198656,US Airways,hobbes31,neutral,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS    SELL TOO CHEAP MADNYC WITH USAIRWAYS ARE THEY TRUSTED WEBS OR IS IT A SCAM,2015-02-19 14:55:58 -0800,"Madrid, España",Madrid
568544211370418176,US Airways,KateWells3,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,USAIRWAYS AMERICANAIR TOTAL LACK OF CUST SERVICE FOR A MOM FLYING SOLO W BABY WILL NOT BE FLYING W AM AIR AGAIN,2015-02-19 14:54:37 -0800,None,None
568544199072735232,US Airways,TimJCarey,negative,1.0,Muy alta,Bad Flight,0.6296,Alta,0,USAIRWAYS PURE ANARCHY ON FLIGHT  TO SLC PEOPLE WALKING IN WITH NOTHING PACKED IN BAGS WITH ARMS FULL OF STUFF GETITTOGETHER,2015-02-19 14:54:34 -0800,DC,Central Time (US & Canada)
568542052205666305,US Airways,JSardonic20,negative,0.6931,Alta,Damaged Luggage,0.6931,Alta,0,USAIRWAYS AMERICANAIR YOU KNOWHOCKEY STICKS ARE EXPENSIVE YOUR BAGGAGE HANDLERS SHOULDNT JUST BE THROWING THEM ON THE CART,2015-02-19 14:46:02 -0800,None,None
568541965060427776,US Airways,jodimgocubs,positive,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS NO PROBLEM  THINGS WORKED OUT AT AIRPORT   THANKS,2015-02-19 14:45:42 -0800,None,None
568541894076026881,US Airways,PrincessJax_,neutral,0.6687,Alta,None,0.0,Muy baja,0,USAIRWAYS ANY WORD ON WHETHER OR NOT FLIGHT  FROM SEATTLE TO CHARLOTTE WILL HAVE CONNECTIONS HELD OR,2015-02-19 14:45:25 -0800,None,None
568541043106435072,US Airways,dmbatcofc,neutral,1.0,Muy alta,None,None,Muy alta,0,USAIRWAYS PLEASE CHANGE DIRECT FLIGHTS FROM RIC TO JFK INSTEAD OF LGA PLEEEEEASE LGA IS THE PITS,2015-02-19 14:42:02 -0800,Virginia,Eastern Time (US & Canada)
